 author_date_unix_timestamp numeric,commit_type numeric,--,bug,-,ns,nd,nf,entrophy ,la,ld,lt,fix,ndev ,age,nuc,exp,rexp,sexp
 1497462928,"2
",--,1,-,1,1,1,0,3,6,538,0,21,18.17678241,1,105,9.911033839,21
 1497464229,"2
",--,1,-,1,1,1,0,83,7,389,0,9,0.080081019,1,2333,104.3245104,318
1497464874,"0
",--,0,-,1,1,1,0,0,1,343,0,15,0.381180556,1,76,16.84856787,10
1497464935,"0
",--,0,-,1,2,2,0.453716339,18,3,196,0,3,10.5178125,2,2331,104.3243719,316
1497465012,"0
",--,0,-,1,1,1,0,1,10,342,0,15,0.001597222,1,77,17.84856787,11
1497467312,"0
",--,0,-,1,1,1,0,5,0,198,0,2,0.027511574,1,2332,105.1553662,317
1497475526,"3
",--,1,-,1,1,1,0,7,0,312,0,15,20.79831019,1,71,12.77543123,5
1497475566,"3
",--,1,-,1,1,1,0,4,0,319,0,15,0.000462963,1,72,13.77543123,6
1497475587,"3
",--,1,-,1,1,1,0,9,0,323,0,15,0.000243056,1,73,14.77543123,7
1497483410,"0
",--,0,-,1,1,1,0,7,5,76,0,13,8.134606481,1,254,82.45800866,2
1497486401,"0
",--,0,-,1,1,1,0,4,6,119,0,1,8.96625,1,5156,176.7116863,299
1497490278,"0
",--,0,-,2,2,2,0.999983798,106,105,52.5,0,2,32.03090278,1,219,17.26005384,5
1497492947,"0
",--,0,-,2,2,3,1.530618995,9,5,39.33333333,0,10,105.2062423,2,35,11.81309524,2.5
 1497498147,"2
",--,1,-,2,2,2,0.918295834,6,0,105.5,0,11,1.153773148,1,38,14.81309524,5
1497498178,"0
",--,0,-,1,1,1,0,20,0,49,0,1,1.154131944,1,39,15.81309524,4
 1497500492,"2
",--,1,-,1,1,1,0,2,2,160,0,9,0.027141204,1,5158,178.2677367,1396
1497503757,"0
",--,0,-,1,2,2,0.985228136,13,1,1384.5,0,32,13.90751736,2,514,37.03975543,293
1497508756,"0
",--,0,-,2,2,2,0.881290899,0,30,675,0,10,9.257685185,1,47,20.13253968,23.5
 1497509396,"1
",--,1,-,2,2,2,0.764204507,9,9,581,0,14,1.15741E-05,2,105,21.13253968,57
 1497510432,"1
",--,1,-,2,2,2,0.972669991,67,0,710,0,10,1.15741E-05,1,106,22.13253968,58
 1497510652,"1
",--,1,-,2,2,2,0.721928095,9,1,660,0,10,0.021944444,1,48,21.13253968,24.5
 1497517888,"2
",--,1,-,1,2,2,0.764204507,1,8,141,0,9,4.768599537,2,36,8.436561332,7
1497518004,"0
",--,0,-,1,1,1,0,21,14,1492,0,11,5.693576389,1,5159,178.6991235,300
1497521520,"0
",--,0,-,1,1,1,0,1,1,266,0,3,86.64903935,1,0,0,0
 1497521615,"1
",--,1,-,1,1,1,0,29,5,324,0,32,1.715925926,1,19,1.092069173,4
1497523325,"0
",--,0,-,1,1,1,0,1,1,191,0,8,0.062928241,1,5160,179.6991235,383
1497534611,"0
",--,0,-,1,1,2,0.811278124,14,2,1248.5,0,25,11.42190972,2,3,2.5,1
1497535481,"0
",--,0,-,1,1,1,0,4,3,1529,0,11,1.15741E-05,1,14,4.5,9
1497539009,"0
",--,0,-,1,1,1,0,9,0,133,0,5,19.05734954,1,2335,107.259579,995
 1497540733,"1
",--,1,-,1,1,1,0,4,0,96,0,1,51.08798611,1,2336,108.2152795,996
 1497543967,"1
",--,1,-,1,1,2,0.650022422,6,6,446.5,0,35,13.23943866,2,2337,109.1963496,997
1497546159,"3
",--,1,-,1,1,1,0,12,3,315,0,31,10.88350694,1,256,79.25955988,87
1497547478,"0
",--,0,-,1,2,2,0.863120569,15,6,350.5,0,28,2.553553241,2,5161,179.6488288,1397
 1497548928,"1
",--,1,-,1,1,1,0,46,47,56,0,5,22.8228588,1,9,0.758644134,7
1497551282,"0
",--,0,-,1,1,1,0,12,6,1503,0,11,0.192951389,1,5163,181.5856734,301
1497551435,"0
",--,0,-,1,1,1,0,8,5,1012,0,19,2.067824074,1,5164,182.5851537,302
1497551918,"0
",--,0,-,1,1,1,0,4,0,290,0,13,9.620590278,1,5166,183.5779783,304
1497551935,"0
",--,0,-,2,2,2,1,2,2,692.5,0,14,0.486354167,2,107,24.11865079,59
1497552467,"0
",--,0,-,1,1,1,0,17,0,294,0,13,0.006354167,1,5168,185.5624193,306
1497552527,"0
",--,0,-,1,1,1,0,1,1,1509,0,11,0.014409722,1,5165,183.5623915,303
1497557763,"0
",--,0,-,1,1,2,0.970950594,5,5,3,0,5,107.895625,1,5170,188.5077035,49
 1497558818,"2
",--,1,-,1,1,1,0,6,1,685,0,26,0.179502315,1,2340,111.4558119,1000
1497562708,"0
",--,0,-,3,3,3,1.338268928,5,10,460,0,70,32.81153549,3,97,16.56177963,8
1497562760,"0
",--,0,-,2,2,2,0.543564443,8,8,281,0,18,63.21637731,2,53,22.11865079,16
1497563136,"0
",--,0,-,1,1,1,0,1,1,2,0,20,21.91710648,1,5171,187.6731903,242
1497563201,"0
",--,0,-,1,1,1,0,4,2,690,0,26,0.050729167,1,2341,112.3303453,1001
1497563309,"0
",--,0,-,2,2,2,0.371232327,14,0,237,0,23,3.913113426,2,54,23.11865079,17
1497564079,"0
",--,0,-,1,1,1,0,8,2,1019,0,30,23.63876157,1,55,24.11865079,8
1497565415,"0
",--,0,-,1,2,2,0.811278124,3,1,186.5,0,7,99.61127315,2,260,79.77584083,96
1497565809,"0
",--,0,-,3,4,5,2.161007279,8,11,297,0,72,29.10770139,4,98,17.55885565,9
1497570792,"0
",--,0,-,1,1,1,0,16,0,138,0,1,8.303310185,1,63,14.34668803,22
1497570889,"0
",--,0,-,1,1,1,0,13,0,154,0,2,0.001122685,1,64,15.34668803,23
1497572314,"0
",--,0,-,1,1,1,0,6,0,167,0,2,0.016493056,1,65,16.34668803,24
1497580998,"0
",--,0,-,3,3,4,1.299104359,60,65,629.75,0,34,3.122277199,4,19,9.196428571,6.333333333
1497584547,"3
",--,1,-,2,2,2,0.918295834,6,0,105.5,0,11,1.153773148,1,38,14.81309524,5
 1497588406,"2
",--,1,-,2,2,3,1.278897903,19,1,425.6666667,0,35,46.49788194,2,224,18.3747146,20
1497588648,"0
",--,0,-,1,2,2,0.995727452,12,1,1390.5,0,32,0.982534722,1,515,39.50797046,294
1497588907,"0
",--,0,-,1,2,2,0.702466551,15,6,216.5,0,25,22.39097222,1,225,19.3747146,182
1497592341,"0
",--,0,-,1,1,1,0,1,1,231,0,24,22.26381944,1,8,0.758644134,0
1497603676,"0
",--,0,-,1,1,1,0,10,2,8,0,3,10.32359954,1,269,83.76674992,94
1497604288,"3
",--,1,-,1,2,2,0.764204507,1,8,141,0,9,4.768599537,2,36,8.436561332,7
1497616841,"0
",--,0,-,1,1,1,0,1,1,298,0,21,1.15741E-05,1,101,6.241351999,38
 1497616870,"2
",--,1,-,1,1,1,0,553,0,0,0,0,0,0,2346,114.4893689,322
1497617102,"0
",--,0,-,1,1,1,0,7,0,203,0,2,1.733680556,1,2344,114.4893443,320
1497621831,"0
",--,0,-,2,2,6,2.413088436,13,9,107.5,0,4,11.77456404,2,17,5.5,6
1497625570,"0
",--,0,-,1,1,3,0.805975201,50,1,551.3333333,0,26,2.090104167,2,5,4.5,3
1497639307,"0
",--,0,-,1,1,1,0,10,1,210,0,2,0.257002315,1,2345,114.2112299,321
1497645218,"3
",--,1,-,1,1,1,0,6,1,685,0,26,0.179502315,1,2340,111.4558119,1000
1497650667,"0
",--,0,-,1,1,1,0,37,0,173,0,2,0.906863426,1,66,16.55630216,25
1497650781,"0
",--,0,-,1,1,1,0,16,0,210,0,2,0.001319444,1,67,17.55630216,26
1497652293,"0
",--,0,-,1,1,1,0,2,0,144,0,11,1.15741E-05,1,68,18.54989191,4
1497655632,"0
",--,0,-,1,1,1,0,5,6,158,0,32,10.8209838,1,470,47.32854074,78
1497699933,"0
",--,0,-,1,1,2,0.918295834,3,3,102,0,13,12.49563079,2,37,8.427282423,8
1497700768,"0
",--,0,-,1,11,11,3.456985602,0,85,33.18181818,0,6,17.4579798,4,38,8.927282423,9
1497701578,"0
",--,0,-,1,1,1,0,8,3,194,0,8,1.15741E-05,1,23,7.415909091,2
 1497705299,"2
",--,1,-,1,2,2,0.966177351,27,24,212,0,33,165.865434,2,12,1.75,3
1497709591,"0
",--,0,-,1,1,1,0,1,1,9,0,4,56.62351852,1,63,6.237236166,0
1497709681,"0
",--,0,-,1,1,1,0,1,1,191,0,21,30.18729167,1,64,7.237236166,1
1497709743,"0
",--,0,-,1,1,1,0,1,1,191,0,22,0.000717593,1,65,8.237236166,2
1497709871,"0
",--,0,-,1,1,1,0,1,1,5,0,4,56.7405787,1,66,9.237236166,3
1497709910,"0
",--,0,-,1,1,1,0,1,1,191,0,22,0.00193287,1,67,10.23723617,4
1497710009,"0
",--,0,-,1,1,1,0,1,1,41,0,8,34.38923611,1,68,11.23723617,5
1497710053,"0
",--,0,-,1,1,1,0,1,1,7,0,4,56.74217593,1,69,12.23723617,6
1497710096,"0
",--,0,-,1,1,1,0,1,1,191,0,22,0.002152778,1,70,13.23723617,7
1497714089,"0
",--,0,-,1,1,1,0,1,1,9,0,3,56.78013889,1,71,14.23723617,8
1497714290,"0
",--,0,-,1,1,1,0,1,1,191,0,22,0.048541667,1,72,15.23723617,9
1497714450,"0
",--,0,-,1,1,1,0,1,1,9,0,5,0.056238426,1,73,16.23723617,10
1497715141,"0
",--,0,-,1,1,1,0,1,1,16,0,4,56.81728009,1,74,17.23723617,11
1497715311,"0
",--,0,-,1,1,1,0,1,1,191,0,22,0.01181713,1,75,18.23723617,12
1497720100,"0
",--,0,-,1,1,1,0,1,1,191,0,22,0.055428241,1,76,19.23649625,13
1497720139,"0
",--,0,-,1,1,1,0,1,1,191,0,22,0.000451389,1,77,20.23649625,14
1497720584,"0
",--,0,-,1,1,1,0,1,1,5,0,5,0.123993056,1,78,21.23649625,15
1497721375,"0
",--,0,-,1,1,1,0,1,1,7,0,5,0.131041667,1,79,22.23649625,16
1497723136,"0
",--,0,-,1,1,1,0,2,2,16,0,5,0.092534722,1,80,23.2358469,17
1497723190,"0
",--,0,-,1,1,1,0,1,1,191,0,22,0.0353125,1,81,24.2358469,18
1497723338,"0
",--,0,-,1,1,1,0,1,4,191,0,22,0.001712963,1,82,25.2358469,19
1497723989,"0
",--,0,-,1,1,1,0,1,1,188,0,22,0.007534722,1,83,26.2358469,20
1497724065,"0
",--,0,-,1,1,1,0,1,1,14,0,6,34.55420139,1,84,27.2358469,21
1497724230,"0
",--,0,-,1,1,1,0,1,5,188,0,22,0.002789352,1,85,28.2358469,22
1497725778,"0
",--,0,-,1,1,1,0,1,1,5,0,5,0.060115741,1,86,29.2358469,23
1497726805,"0
",--,0,-,1,1,2,1,2,2,8,0,6,0.102922454,2,87,30.2358469,24
1497728366,"0
",--,0,-,1,1,1,0,1,1,41,0,9,0.212465278,1,88,31.2358469,25
1497728484,"0
",--,0,-,1,1,1,0,1,1,21,0,5,56.95358796,1,89,32.2358469,26
1497729157,"0
",--,0,-,1,1,1,0,1,1,184,0,22,0.057025463,1,90,33.2358469,27
1497729222,"0
",--,0,-,1,1,1,0,1,1,9,0,5,0.027974537,1,91,34.2358469,28
1497729279,"0
",--,0,-,1,1,1,0,1,1,41,0,9,0.01056713,1,92,35.2358469,29
1497729516,"0
",--,0,-,1,1,1,0,1,1,9,0,4,0.178553241,1,93,36.2358469,30
1497729994,"0
",--,0,-,1,1,1,0,1,1,9,0,4,0.005532407,1,94,37.2358469,31
1497730053,"0
",--,0,-,1,1,1,0,1,1,9,0,5,0.009618056,1,95,38.2358469,32
1497731341,"0
",--,0,-,1,1,1,0,10,5,585,0,5,3.246886574,1,99,18.31487431,45
1497733858,"0
",--,0,-,1,1,1,0,0,5,184,0,22,0.054409722,1,96,39.2355102,33
1497744403,"3
",--,1,-,1,1,1,0,1,1,69,0,9,2.869293981,1,16,10.86666667,9
1497746487,"0
",--,0,-,1,1,1,0,32,0,0,0,0,0,0,258,79.84011267,88
1497747644,"0
",--,0,-,1,1,1,0,4,0,73,0,13,1.15741E-05,1,259,80.84011267,3
1497749614,"0
",--,0,-,1,1,1,0,3,1,142,0,11,2.15630787,1,62,12.20105741,3
1497774828,"0
",--,0,-,1,1,1,0,5,1,77,0,13,1.15741E-05,1,268,86.84011267,4
1497777340,"0
",--,0,-,1,2,4,1.22365601,101,2,26.25,0,16,1.152094907,1,19,6.928469328,4
 1497793209,"2
",--,1,-,1,1,1,0,1,1,259,0,7,4.941145833,1,97,40.23525418,1
 1497793291,"2
",--,1,-,1,1,1,0,1,1,2,0,20,2.663831019,1,98,41.23525418,2
1497797773,"0
",--,0,-,1,1,3,0.822404226,6,29,105.3333333,0,7,8.814463735,3,39,8.412419455,10
1497798367,"0
",--,0,-,1,1,2,0,2,26,62.5,0,6,3.542528935,2,40,9.412419455,11
1497799470,"0
",--,0,-,1,1,3,0.40217919,4,21,31,0,3,8.82755787,3,41,10.41099495,12
1497800116,"0
",--,0,-,1,1,4,1.072737286,10,16,51.25,0,7,11.47248553,2,42,11.41099495,13
1497811176,"3
",--,1,-,1,2,2,0.689201985,45,31,103,0,17,6.783831019,2,18,7.499654998,3
 1497822600,"1
",--,1,-,3,3,5,2.240533004,18,0,390.6,0,45,16.24763426,4,50,20.40039683,18.66666667
 1497825204,"1
",--,1,-,2,2,4,1.850564433,22,3,617,0,17,1.835393519,2,51,21.40039683,26.5
1497835308,"0
",--,0,-,1,4,4,1.55234629,45,1,705.25,0,46,144.2586372,4,49,20.40039683,6
1497837817,"0
",--,0,-,1,2,2,0.918295834,6,0,109.5,0,12,59.50984375,2,52,23.40039683,6
1497844276,"0
",--,0,-,1,1,1,0,2,7,78,0,13,4.176689815,1,502,35.48902177,20
 1497856409,"1
",--,1,-,1,1,1,0,2,1,1144,0,38,0.244224537,1,64,27.40039683,9
1497857576,"0
",--,0,-,2,2,2,0.852405179,18,0,675,0,16,8.766082176,2,65,28.40039683,33
1497859653,"0
",--,0,-,1,1,1,0,7,1,577,0,30,0.428854167,1,66,29.23373016,32
1497863189,"0
",--,0,-,1,1,1,0,1,1,1516,0,11,2.750219907,1,6,4.5,4
1497863389,"3
",--,1,-,1,1,1,0,10,3,582,0,26,3.353668981,1,4,1.513888889,3
1497864441,"0
",--,0,-,2,2,2,1,6,2,129.5,0,8,0.412222222,1,264,80.47539405,3
1497870163,"0
",--,0,-,1,1,1,0,3,0,168,0,2,29.27707176,1,10,5.5,1
1497879609,"3
",--,1,-,1,1,1,0,1,1,259,0,7,4.941145833,1,97,40.23525418,1
1497879966,"0
",--,0,-,1,1,1,0,1,1,111,0,7,25.61618056,1,2347,110.0768011,34
1497884070,"0
",--,0,-,1,1,1,0,1,1,1516,0,11,0.241678241,1,7,5.5,5
1497884385,"0
",--,0,-,1,1,1,0,5,0,1516,0,11,0.003645833,1,8,6.5,6
1497884694,"3
",--,1,-,1,1,1,0,13,4,250,0,6,12.34666667,1,255,78.75955988,4
1497884695,"0
",--,0,-,1,1,1,0,7,0,1521,0,11,0.003587963,1,9,7.5,7
1497887489,"0
",--,0,-,1,1,1,0,7,0,164,0,6,0.024988426,1,72,19.83675823,30
1497887794,"0
",--,0,-,1,1,1,0,1,0,7,0,5,1.863298611,1,99,42.23487711,34
 1497891819,"1
",--,1,-,2,3,4,1.64644179,15,6,367.5,0,45,32.44411169,4,100,43.23487711,13.5
1497902975,"0
",--,0,-,1,2,2,0.918295834,15,0,643.5,0,20,1.15741E-05,2,0,0,0
1497906927,"3
",--,1,-,2,2,3,1.57662122,6,7,454.6666667,0,18,27.63850309,2,285,87.34028943,79
 1497907814,"1
",--,1,-,1,1,1,0,45,46,1561,0,54,0.268865741,1,110,19.95096178,43
1497908569,"0
",--,0,-,1,1,1,0,6,4,132,0,7,2.414768519,1,13,3.583333333,2
1497911460,"0
",--,0,-,1,1,1,0,10,0,219,0,2,3.149918981,1,69,18.33675823,27
 1497911540,"2
",--,1,-,1,1,1,0,27,0,46,0,4,20.34743056,1,70,19.33675823,28
 1497912043,"2
",--,1,-,1,1,1,0,96,0,79,0,3,18.70439815,1,56,27.23373016,31
1497915626,"3
",--,1,-,1,1,20,3.674307083,337,337,841,0,112,0.790749421,8,58,16.78629131,33
1497918214,"0
",--,0,-,1,1,1,0,41,0,175,0,4,0.071423611,1,57,28.23373016,32
1497918685,"0
",--,0,-,1,1,1,0,0,4,218,0,23,18.78127315,1,58,29.06706349,26
1497919968,"0
",--,0,-,1,1,1,0,26,17,55,0,1,12.19922454,1,103,37.74108253,77
1497921042,"0
",--,0,-,2,2,3,1.087476056,65,77,133,0,17,26.69244213,2,104,37.74108253,46
1497921500,"0
",--,0,-,2,2,3,1.17124759,24,32,118,0,17,25.28149306,2,105,38.74108253,47
 1497921602,"2
",--,1,-,2,2,2,0.113274303,61,5,181,0,12,1.578107639,2,59,30.06706349,19
1497922419,"0
",--,0,-,2,2,2,0.255242113,35,35,197.5,0,17,7.215619213,2,106,39.57441586,48
1497927421,"0
",--,0,-,2,2,3,1.295461844,7,13,112,0,17,25.3127392,2,107,40.52322539,49
1497927652,"0
",--,0,-,2,2,3,1.322179346,9,13,112,0,17,25.29507716,2,108,41.52322539,50
1497928129,"3
",--,1,-,1,1,14,3.27596961,178,136,202.0714286,0,34,27.34023148,11,1,1,0
1497928285,"0
",--,0,-,1,1,1,0,2,1,605,0,38,0.422060185,1,60,31.06706349,27
1497929536,"0
",--,0,-,3,3,5,2.299896391,5,6,168.4,0,58,66.3680463,5,220,16.32271784,4.333333333
1497932720,"0
",--,0,-,1,1,1,0,6,0,606,0,39,0.051331019,1,62,33.06706349,29
1497935049,"0
",--,0,-,1,1,1,0,3,1,179,0,22,2.328599537,1,17,1.038232111,6
1497958238,"0
",--,0,-,1,1,1,0,25,0,0,0,0,0,0,31,1.430257535,11
1497958467,"3
",--,1,-,2,2,2,0.258018669,12,11,109.5,0,18,133.0390162,2,18,9.766666667,3
1497964110,"0
",--,0,-,1,1,1,0,1,1,199,0,20,26.60559028,1,12,9.333333333,2
1497965415,"0
",--,0,-,1,1,5,1.321510189,25,25,142.6,0,41,15.58399769,5,13,10.33333333,3
1497975662,"3
",--,1,-,1,2,2,0.721928095,11,4,1648.5,0,50,0.150491898,2,8,5.333333333,1
 1497978512,"1
",--,1,-,1,1,1,0,3,3,304,0,6,44.09795139,1,221,17.28543864,9
1497983727,"3
",--,1,-,1,1,1,0,1,1,301,0,3,32.05865741,1,40,9.796590909,31
1497984591,"0
",--,0,-,2,2,2,0.99107606,6,3,542,0,25,14.86269097,2,18,2.038232111,6
1497989155,"0
",--,0,-,1,1,1,0,34,0,171,0,6,1.176689815,1,73,22.17891509,31
1497989185,"0
",--,0,-,1,1,1,0,37,0,205,0,6,0.000347222,1,74,23.17891509,32
 1497989927,"2
",--,1,-,1,1,1,0,19,0,242,0,6,0.008587963,1,75,24.17891509,33
1497991055,"0
",--,0,-,1,1,1,0,6,1,477,0,4,0.006782407,1,44,12.85178374,4
1497991324,"0
",--,0,-,1,1,1,0,15,0,261,0,6,0.016168981,1,76,25.17891509,34
1497991855,"0
",--,0,-,1,1,1,0,9,1,100,0,18,34.28096065,1,117,21.97789921,54
1497992003,"3
",--,1,-,1,1,1,0,3,2,1129,0,16,0.851446759,1,2592,68.52106855,424
 1497992442,"1
",--,1,-,1,1,1,0,15,0,276,0,6,0.012939815,1,77,26.17891509,35
1497993191,"3
",--,1,-,1,1,1,0,3,0,721,0,46,2.766851852,1,4704,234.1021899,629
 1497994503,"2
",--,1,-,1,1,1,0,40,0,291,0,6,0.023854167,1,78,27.17891509,36
 1497994864,"2
",--,1,-,1,1,1,0,64,0,81,0,2,27.80916667,1,266,74.79761627,1
 1497995677,"2
",--,1,-,1,1,1,0,28,0,331,0,6,0.013587963,1,79,28.17891509,37
1497995980,"0
",--,0,-,1,1,1,0,1,0,147,0,11,0.860856481,1,80,29.17891509,5
1498001671,"3
",--,1,-,1,1,1,0,4,5,1507,0,50,0.006574074,1,4923,199.0144289,1319
1498001909,"3
",--,1,-,1,1,1,0,1,5,1506,0,50,0.00275463,1,4924,200.0137177,1320
 1498004433,"1
",--,1,-,2,2,3,1.023037066,36,6,693,0,37,11.28623071,3,63,33.51349206,32
 1498008810,"1
",--,1,-,2,2,2,0.997059057,46,1,667.5,0,12,10.31992477,2,86,37.01349206,44
1498014253,"3
",--,1,-,1,1,1,0,59,1,178,0,8,0.020474537,1,26,13.24761905,13
1498014428,"0
",--,0,-,1,1,1,0,6,6,50,0,6,98.47969907,1,67,36.6484127,33
1498017385,"0
",--,0,-,2,2,3,1.126174032,44,49,124,0,17,25.99272377,2,109,37.82398296,51
1498023278,"3
",--,1,-,1,1,2,0.836640742,8,7,265,0,12,13.04945023,2,3522,192.4913467,123
1498027678,"0
",--,0,-,1,1,1,0,40,40,377,0,7,15.28513889,1,68,36.01785714,34
1498027786,"0
",--,0,-,1,1,1,0,20,20,465,0,10,12.9915625,1,69,37.01785714,35
1498027869,"0
",--,0,-,1,1,1,0,9,9,144,0,2,99.52773148,1,70,38.01785714,36
1498027960,"0
",--,0,-,1,1,1,0,2,2,74,0,5,93.47353009,1,71,39.01785714,37
1498028267,"0
",--,0,-,1,1,1,0,135,135,2148,0,5,8.452986111,1,72,39.93452381,38
1498028345,"0
",--,0,-,1,1,1,0,15,15,533,0,11,38.38715278,1,73,40.93452381,39
1498028449,"0
",--,0,-,1,1,1,0,13,13,266,0,4,5.867233796,1,74,41.93452381,40
1498028505,"0
",--,0,-,1,1,1,0,9,9,348,0,6,86.44247685,1,75,42.93452381,41
1498028548,"0
",--,0,-,1,1,1,0,1,1,134,0,5,39.53137731,1,76,43.93452381,42
1498028647,"0
",--,0,-,1,1,1,0,42,42,819,0,4,26.27509259,1,77,44.93452381,43
1498028771,"0
",--,0,-,1,1,1,0,49,49,1635,0,27,7.29525463,1,78,45.93452381,44
1498028830,"0
",--,0,-,1,1,1,0,21,21,182,0,10,18.6500463,1,79,46.93452381,45
1498028894,"0
",--,0,-,1,1,1,0,18,18,215,0,8,1.586516204,1,80,47.93452381,46
1498028929,"0
",--,0,-,1,1,1,0,58,58,1218,0,24,10.60090278,1,81,48.93452381,47
1498028973,"0
",--,0,-,1,1,1,0,19,19,299,0,7,53.42255787,1,82,49.93452381,48
1498029022,"0
",--,0,-,1,1,1,0,54,54,1019,0,11,8.332893519,1,83,50.93452381,49
1498029054,"0
",--,0,-,1,1,1,0,1,1,11,0,1,251.5089699,1,84,51.93452381,50
1498029329,"0
",--,0,-,1,1,1,0,150,148,2697,0,62,5.501180556,1,85,52.93452381,51
1498032776,"0
",--,0,-,1,1,1,0,4,4,2122,0,29,16.94171296,1,505,35.99176232,286
1498036256,"0
",--,0,-,2,2,2,0.522559375,17,0,1340.5,0,39,8.510607639,2,506,36.65162842,176
1498039194,"3
",--,1,-,1,2,3,1.284777238,21,8,1044.333333,0,46,1.15741E-05,3,291,27.22271854,149
1498045618,"0
",--,0,-,1,3,3,1.534337198,22,2,462.6666667,0,31,14.4973534,3,32,2.406808335,12
1498052491,"3
",--,1,-,1,1,1,0,1,1,2,0,20,2.663831019,1,98,41.23525418,2
1498064053,"0
",--,0,-,1,1,1,0,19,0,52,0,1,77.46266204,1,4,3.011363636,0
1498070614,"0
",--,0,-,1,1,2,0.940285959,14,0,0,0,0,0,0,110,37.57398296,20
1498070914,"0
",--,0,-,2,2,2,0.36505519,10,33,195.5,0,17,8.335873843,2,112,39.57398296,53
1498071630,"3
",--,1,-,1,2,2,0.999142104,16,13,97.5,0,9,0.428842593,2,1,1,0
1498071670,"0
",--,0,-,1,1,5,1.659161652,525,0,0,0,0,0,0,15,11.83333333,10
1498071969,"0
",--,0,-,1,1,6,2.483867257,22,12,111.8333333,0,23,0.86341821,3,16,12.83333333,11
1498092163,"0
",--,0,-,3,3,4,1.364902018,35,35,89.75,0,17,4.134866898,3,113,39.82398296,36
1498092645,"0
",--,0,-,1,1,1,0,15,13,65,0,1,16.18141204,1,114,40.77398296,24
1498093079,"0
",--,0,-,1,1,1,0,17,8,33,0,1,16.40461806,1,115,41.77398296,25
1498093691,"0
",--,0,-,2,2,2,0.721928095,11,19,186,0,17,8.177303241,2,116,42.72398296,56
1498095566,"0
",--,0,-,1,1,2,0.918295834,2,1,30,0,24,14.78530093,2,12,3.291666667,0
1498098161,"0
",--,0,-,2,2,2,0.69621226,8,8,208.5,0,17,8.22302662,2,117,43.30731629,57
1498102299,"0
",--,0,-,1,1,1,0,12,17,48,0,1,16.40679398,1,118,43.82398296,28
1498102625,"0
",--,0,-,1,1,1,0,5,10,41,0,1,8.184074074,1,119,44.82398296,29
1498102968,"0
",--,0,-,1,1,1,0,13,13,64,0,1,16.43502315,1,120,45.77398296,30
1498106098,"0
",--,0,-,1,1,1,0,3,0,140,0,7,0.00037037,1,518,44.37272121,297
1498123661,"0
",--,0,-,1,1,1,0,578,0,0,0,0,0,0,508,37.70663222,288
1498123674,"0
",--,0,-,1,1,28,3.576801249,0,1201,42.89285714,0,16,370.6006692,26,509,38.70663222,289
1498125050,"0
",--,0,-,1,1,2,0.684038436,1,10,307,0,2,168.9509144,2,510,39.10904715,290
1498125517,"0
",--,0,-,1,1,1,0,18,16,68,0,1,16.57521991,1,121,46.77398296,31
1498125641,"0
",--,0,-,1,1,1,0,4,3,1528,0,11,2.788726852,1,11,8.833333333,8
1498127575,"0
",--,0,-,2,2,3,1.144953129,22,35,123,0,17,26.17768519,2,122,47.77398296,60
1498128229,"0
",--,0,-,2,2,2,0.918295834,4,2,152,0,24,17.63860532,2,18,15.83333333,2
1498130374,"0
",--,0,-,2,2,3,1.225973793,21,31,121.6666667,0,17,26.08248457,2,124,49.77398296,61.5
1498131138,"0
",--,0,-,2,2,3,1.097417966,59,68,134.3333333,0,17,26.08780478,2,125,50.77398296,62.5
1498132299,"0
",--,0,-,2,2,3,1.032565986,53,94,143,0,17,26.08739583,2,126,51.77398296,63.5
1498132560,"3
",--,1,-,1,1,1,0,12,0,179,0,8,0.083391204,1,33,3.562697262,4
1498142817,"0
",--,0,-,1,1,1,0,1,0,230,0,26,1.15741E-05,1,111,46.12974815,5
 1498143356,"1
",--,1,-,1,1,1,0,126,4,179,0,2,21.99744213,1,270,67.39913142,2
1498164256,"0
",--,0,-,3,3,4,1.790630797,22,14,344.75,0,71,18.25292824,4,105,21.08833135,10.33333333
1498164505,"0
",--,0,-,1,1,2,0.811278124,3,5,25,0,3,14.44013889,2,106,22.08833135,22
1498167607,"0
",--,0,-,1,1,1,0,7,2,126,0,7,29.80850694,1,86,15.04105917,13
1498167637,"0
",--,0,-,1,1,1,0,1,1,134,0,8,0.000115741,1,88,17.04105917,15
1498167638,"0
",--,0,-,1,1,1,0,12,9,229,0,2,2.965023148,1,90,19.04105917,16
1498167639,"0
",--,0,-,1,1,1,0,6,0,232,0,3,1.15741E-05,1,91,20.04105917,17
1498167639,"0
",--,0,-,1,1,1,0,4,0,238,0,3,1.15741E-05,1,92,20.04105917,18
1498167640,"0
",--,0,-,1,1,1,0,3,0,253,0,3,1.15741E-05,1,94,22.04105917,20
1498167641,"0
",--,0,-,1,1,1,0,1,1,114,0,11,204.1497338,1,97,24.04105917,38
1498167642,"0
",--,0,-,1,1,1,0,5,5,13,0,1,10.18385417,1,99,26.04105917,39
1498167643,"0
",--,0,-,1,1,1,0,13,14,134,0,8,6.94444E-05,1,100,28.04105917,22
1498167644,"0
",--,0,-,1,1,1,0,6,5,555,0,29,8.10185E-05,1,102,29.04105917,40
 1498167644,"1
",--,1,-,1,1,1,0,47,1,133,0,8,1.15741E-05,1,101,29.04105917,23
1498172691,"0
",--,0,-,3,3,4,1.139645986,51,72,222.25,0,21,0.956788194,3,127,52.72474054,46.66666667
